domain,role,mode,feature_set_id,full_universe_n,target_mode_ratio,target_n,n_features,feature_list_pipe
depression,caregiver,caregiver_2_3,structural_ranked_direct,27,0.6666666666666666,18,18,mdd_duration_weeks|mdd_impairment|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|dmdd_irritable_between_outbursts|pdd_duration_months_child|mdd_06_fatigue_or_low_energy|dmdd_outbursts_frequency_per_week|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|pdd_depressed_or_irritable_mood|dmdd_duration_months|pdd_01_appetite_change|pdd_impairment|dmdd_outbursts_severity|dmdd_onset_before_10
depression,caregiver,caregiver_2_3,structural_ranked_plus_derived,27,0.6666666666666666,18,18,mdd_duration_weeks|mdd_impairment|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|dmdd_irritable_between_outbursts|pdd_duration_months_child|mdd_06_fatigue_or_low_energy|dmdd_outbursts_frequency_per_week|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|pdd_depressed_or_irritable_mood|dmdd_duration_months|pdd_01_appetite_change|pdd_impairment|dmdd_outbursts_severity|dmdd_onset_before_10
depression,caregiver,caregiver_2_3,dsm5_core_plus_context,27,0.6666666666666666,18,18,mdd_duration_weeks|mdd_impairment|dmdd_irritable_between_outbursts|pdd_duration_months_child|dmdd_outbursts_frequency_per_week|pdd_depressed_or_irritable_mood|dmdd_duration_months|pdd_impairment|dmdd_context_school|dmdd_context_home|dmdd_context_peers|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|mdd_06_fatigue_or_low_energy|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty
depression,caregiver,caregiver_2_3,legacy_structural_intersection,27,0.6666666666666666,18,18,mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|pdd_depressed_or_irritable_mood|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|dmdd_duration_months|pdd_impairment|dmdd_outbursts_severity|pdd_05_concentration_difficulty|pdd_01_appetite_change
depression,caregiver,caregiver_full,structural_ranked_direct,27,1.0,27,27,mdd_duration_weeks|mdd_impairment|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|dmdd_irritable_between_outbursts|pdd_duration_months_child|mdd_06_fatigue_or_low_energy|dmdd_outbursts_frequency_per_week|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|pdd_depressed_or_irritable_mood|dmdd_duration_months|pdd_01_appetite_change|pdd_impairment|dmdd_outbursts_severity|dmdd_onset_before_10|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_03_low_energy|pdd_02_sleep_change|pdd_04_low_self_esteem|dmdd_context_school|dmdd_context_home|dmdd_context_peers|pdd_no_gap_gt_2_months
depression,caregiver,caregiver_full,structural_ranked_plus_derived,27,1.0,27,27,mdd_duration_weeks|mdd_impairment|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|dmdd_irritable_between_outbursts|pdd_duration_months_child|mdd_06_fatigue_or_low_energy|dmdd_outbursts_frequency_per_week|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|pdd_depressed_or_irritable_mood|dmdd_duration_months|pdd_01_appetite_change|pdd_impairment|dmdd_outbursts_severity|dmdd_onset_before_10|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_03_low_energy|pdd_02_sleep_change|pdd_04_low_self_esteem|dmdd_context_school|dmdd_context_home|dmdd_context_peers|pdd_no_gap_gt_2_months
depression,caregiver,caregiver_full,dsm5_core_plus_context,27,1.0,27,27,mdd_duration_weeks|mdd_impairment|dmdd_irritable_between_outbursts|pdd_duration_months_child|dmdd_outbursts_frequency_per_week|pdd_depressed_or_irritable_mood|dmdd_duration_months|pdd_impairment|dmdd_context_school|dmdd_context_home|dmdd_context_peers|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|mdd_06_fatigue_or_low_energy|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|pdd_01_appetite_change|dmdd_outbursts_severity|dmdd_onset_before_10|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_03_low_energy|pdd_02_sleep_change|pdd_04_low_self_esteem|pdd_no_gap_gt_2_months
depression,caregiver,caregiver_full,legacy_structural_intersection,27,1.0,27,26,dmdd_context_home|dmdd_context_peers|dmdd_context_school|dmdd_duration_months|dmdd_irritable_between_outbursts|dmdd_onset_before_10|dmdd_outbursts_frequency_per_week|dmdd_outbursts_severity|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_07_worthlessness_or_excessive_guilt|mdd_08_concentration_or_decision_difficulty|mdd_09_death_or_suicidal_thoughts|mdd_duration_weeks|pdd_01_appetite_change|pdd_02_sleep_change|pdd_03_low_energy|pdd_04_low_self_esteem|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_depressed_or_irritable_mood|pdd_duration_months_child|pdd_impairment|pdd_no_gap_gt_2_months
depression,psychologist,psychologist_1_3,structural_ranked_direct,34,0.3333333333333333,11,11,mdd_duration_weeks|mdd_impairment|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|pdd_duration_months_child|dmdd_irritable_between_outbursts|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|mdd_06_fatigue_or_low_energy|dmdd_outbursts_frequency_per_week|mdd_05_psychomotor_change
depression,psychologist,psychologist_1_3,structural_ranked_plus_derived,34,0.3333333333333333,11,11,mdd_duration_weeks|mdd_impairment|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|pdd_duration_months_child|dmdd_irritable_between_outbursts|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|mdd_06_fatigue_or_low_energy|dmdd_outbursts_frequency_per_week|mdd_05_psychomotor_change
depression,psychologist,psychologist_1_3,dsm5_core_plus_context,34,0.3333333333333333,11,11,mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|pdd_depressed_or_irritable_mood|dmdd_duration_months|pdd_impairment|dmdd_context_home|dmdd_context_school|dmdd_context_peers
depression,psychologist,psychologist_1_3,legacy_structural_intersection,34,0.3333333333333333,11,11,mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|mdd_02_loss_of_interest_or_pleasure|pdd_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_08_concentration_or_decision_difficulty|dmdd_irritable_between_outbursts
depression,psychologist,psychologist_2_3,structural_ranked_direct,34,0.6666666666666666,23,23,mdd_duration_weeks|mdd_impairment|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|pdd_duration_months_child|dmdd_irritable_between_outbursts|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|mdd_06_fatigue_or_low_energy|dmdd_outbursts_frequency_per_week|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|pdd_depressed_or_irritable_mood|dmdd_duration_months|dmdd_outbursts_severity|pdd_impairment|pdd_01_appetite_change|dmdd_onset_before_10|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_03_low_energy|pdd_02_sleep_change|pdd_04_low_self_esteem
depression,psychologist,psychologist_2_3,structural_ranked_plus_derived,34,0.6666666666666666,23,23,mdd_duration_weeks|mdd_impairment|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|pdd_duration_months_child|dmdd_irritable_between_outbursts|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|mdd_06_fatigue_or_low_energy|dmdd_outbursts_frequency_per_week|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|pdd_depressed_or_irritable_mood|dmdd_duration_months|dmdd_outbursts_severity|pdd_impairment|pdd_01_appetite_change|dmdd_onset_before_10|pdd_05_concentration_difficulty|pdd_06_hopelessness|pdd_03_low_energy|pdd_02_sleep_change|pdd_04_low_self_esteem
depression,psychologist,psychologist_2_3,dsm5_core_plus_context,34,0.6666666666666666,23,23,mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|dmdd_irritable_between_outbursts|dmdd_outbursts_frequency_per_week|pdd_depressed_or_irritable_mood|dmdd_duration_months|pdd_impairment|dmdd_context_home|dmdd_context_school|dmdd_context_peers|mdd_02_loss_of_interest_or_pleasure|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_07_worthlessness_or_excessive_guilt|mdd_06_fatigue_or_low_energy|mdd_05_psychomotor_change|mdd_08_concentration_or_decision_difficulty|dmdd_outbursts_severity|pdd_01_appetite_change|dmdd_onset_before_10|pdd_05_concentration_difficulty|pdd_06_hopelessness
depression,psychologist,psychologist_2_3,legacy_structural_intersection,34,0.6666666666666666,23,18,mdd_duration_weeks|mdd_impairment|pdd_duration_months_child|mdd_02_loss_of_interest_or_pleasure|pdd_depressed_or_irritable_mood|mdd_03_weight_or_appetite_change|mdd_09_death_or_suicidal_thoughts|mdd_05_psychomotor_change|mdd_06_fatigue_or_low_energy|mdd_08_concentration_or_decision_difficulty|dmdd_irritable_between_outbursts|mdd_07_worthlessness_or_excessive_guilt|dmdd_outbursts_frequency_per_week|dmdd_duration_months|pdd_impairment|dmdd_outbursts_severity|pdd_01_appetite_change|pdd_05_concentration_difficulty
elimination,caregiver,caregiver_1_3,structural_ranked_direct,11,0.3333333333333333,4,4,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive
elimination,caregiver,caregiver_1_3,structural_ranked_plus_derived,11,0.3333333333333333,4,4,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive
elimination,caregiver,caregiver_1_3,dsm5_core_plus_context,11,0.3333333333333333,4,4,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive
elimination,caregiver,caregiver_1_3,legacy_structural_intersection,11,0.3333333333333333,4,4,enuresis_event_frequency_per_week|enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month
elimination,caregiver,caregiver_2_3,structural_ranked_direct,11,0.6666666666666666,7,7,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course
elimination,caregiver,caregiver_2_3,structural_ranked_plus_derived,11,0.6666666666666666,7,7,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course
elimination,caregiver,caregiver_2_3,dsm5_core_plus_context,11,0.6666666666666666,7,7,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course
elimination,caregiver,caregiver_2_3,legacy_structural_intersection,11,0.6666666666666666,7,7,enuresis_distress_impairment|enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present
elimination,caregiver,caregiver_full,structural_ranked_direct,11,1.0,11,11,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_diurnal|encopresis_constipation_present|enuresis_secondary_course
elimination,caregiver,caregiver_full,structural_ranked_plus_derived,11,1.0,11,11,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_diurnal|encopresis_constipation_present|enuresis_secondary_course
elimination,caregiver,caregiver_full,dsm5_core_plus_context,11,1.0,11,11,encopresis_event_frequency_per_month|enuresis_distress_impairment|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_diurnal|encopresis_constipation_present|enuresis_secondary_course
elimination,caregiver,caregiver_full,legacy_structural_intersection,11,1.0,11,9,enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|encopresis_constipation_present|enuresis_diurnal|encopresis_visible_deposition_pattern|enuresis_secondary_course
elimination,psychologist,psychologist_1_3,structural_ranked_direct,14,0.3333333333333333,5,5,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,structural_ranked_plus_derived,14,0.3333333333333333,5,5,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,dsm5_core_plus_context,14,0.3333333333333333,5,5,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive
elimination,psychologist,psychologist_1_3,legacy_structural_intersection,14,0.3333333333333333,5,5,enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive
elimination,psychologist,psychologist_2_3,structural_ranked_direct,14,0.6666666666666666,9,9,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_not_due_substance_medical
elimination,psychologist,psychologist_2_3,structural_ranked_plus_derived,14,0.6666666666666666,9,9,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_not_due_substance_medical
elimination,psychologist,psychologist_2_3,dsm5_core_plus_context,14,0.6666666666666666,9,9,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_not_due_substance_medical
elimination,psychologist,psychologist_2_3,legacy_structural_intersection,14,0.6666666666666666,9,9,enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|enuresis_not_due_substance_medical|encopresis_not_due_substance_medical|encopresis_constipation_present|enuresis_diurnal
elimination,psychologist,psychologist_full,structural_ranked_direct,14,1.0,14,14,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_not_due_substance_medical|enuresis_diurnal|encopresis_constipation_present|encopresis_not_due_substance_medical|encopresis_overflow_incontinence|enuresis_secondary_course
elimination,psychologist,psychologist_full,structural_ranked_plus_derived,14,1.0,14,14,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_not_due_substance_medical|enuresis_diurnal|encopresis_constipation_present|encopresis_not_due_substance_medical|encopresis_overflow_incontinence|enuresis_secondary_course
elimination,psychologist,psychologist_full,dsm5_core_plus_context,14,1.0,14,14,enuresis_distress_impairment|encopresis_event_frequency_per_month|enuresis_event_frequency_per_week|enuresis_duration_months_consecutive|encopresis_duration_months_consecutive|enuresis_nocturnal|enuresis_primary_course|encopresis_visible_deposition_pattern|enuresis_not_due_substance_medical|enuresis_diurnal|encopresis_constipation_present|encopresis_not_due_substance_medical|encopresis_overflow_incontinence|enuresis_secondary_course
elimination,psychologist,psychologist_full,legacy_structural_intersection,14,1.0,14,12,enuresis_duration_months_consecutive|encopresis_event_frequency_per_month|enuresis_nocturnal|enuresis_primary_course|encopresis_duration_months_consecutive|enuresis_not_due_substance_medical|encopresis_not_due_substance_medical|encopresis_constipation_present|enuresis_diurnal|encopresis_overflow_incontinence|encopresis_visible_deposition_pattern|enuresis_secondary_course
